Year,Conference,Filename,Title,Authors,G1,G2,G3,G4,G5,G6,G7,T1,T2,Q1,Q2,Q3,Flag_Grad,Flag_HighQ,Flag_WB,Flag_NoEcon,Flag_NoCode,Flag_NoReal,Traditional_Score
2022,USENIX,sec22-arp.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","Daniel Arp, Technische Universität Berlin; Erwin Quiring, Technische Universität  Braunschweig; Feargus Pendlebury, King’s College London and Royal Holloway,  University of London and The Alan Turing ",def,,Both,Malware,YES,NO,NO,Black-box,,NO,Low,Low,0,0,0,0,1,1,2
2022,USENIX,sec22-blue.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","Vocal Tract Reconstruction Logan Blue, Kevin Warren, Hadi Abdullah, Cassidy Gibson, Luis Vargas,  Jessica O’Dell, Kevin Butler, and Patrick Traynor, University of Florida https://www.usenix.org/confer",def,Evasion,DL,Audio,YES,YES,NO,Black-box,,NO,,Low,0,0,0,0,0,1,1
2022,USENIX,sec22-chen-yufei.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Teacher Model Fingerprinting Attacks   Against Transfer Learning Yufei Chen, Xi’an Jiaotong University & City University of Hong Kong; Chao Shen,  Xi’an Jiaotong University; Cong W",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-cohen.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","31st USENIX Security Symposium is  sponsored by USENIX.Attacks on Deidentification’s Defenses Aloni Cohen, University of Chicago https://www.usenix.org/conference/usenixsecurity22/presentation/cohen",atk,Privacy,Both,Other,YES,NO,NO,White-box,Full,YES,High,Low,1,1,1,0,1,1,5
2022,USENIX,sec22-fu-chong.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Label Inference Attacks   Against Vertical Federated Learning Chong Fu, Zhejiang University; Xuhong Zhang and Shouling Ji,   Binjiang Institute of Zhejiang University; Jinyin Chen,",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-fu-qi.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","Iterative Adversarial Attacks Qi-An Fu, Dept. of Comp. Sci. and Tech., Institute for AI, Tsinghua-Bosch Joint ML Center,  THBI Lab, BNRist Center, Tsinghua University, Beijing, China; Yinpeng Dong, De",atk,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2022,USENIX,sec22-hallyburton.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Security Analysis of Camera-LiDAR Fusion Against  Black-Box Attacks on Autonomous Vehicles R. Spencer Hallyburton and Yupei Liu, Duke University; Yulong Cao and   Z. Morley Mao, Un",atk,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2022,USENIX,sec22-jain.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access to the Proceedings of the  31st USENIX Security Symposium is  sponsored by USENIX.Adversarial Detection Avoidance Attacks:  Evaluatin",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-li-changjiang.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Seeing is Living? Rethinking the Security of  Facial Liveness Verification in the Deepfake Era Changjiang Li, Pennsylvania State University and Zhejiang University;   Li Wang, Shan",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-li-huiying.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Blacklight: Scalable Defense for Neural Networks  against Query-Based Black-Box Attacks Huiying Li, Shawn Shan, and Emily Wenger, University of Chicago; Jiayun Zhang,   Fudan Unive",def,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2022,USENIX,sec22-liu-hongbin.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.PoisonedEncoder: Poisoning the Unlabeled   Pre-training Data in Contrastive Learning Hongbin Liu, Jinyuan Jia, and Neil Zhenqiang Gong, Duke University https://www.usenix.org/confe",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-liu-yugeng.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access to the Proceedings of the  31st USENIX Security Symposium is  sponsored by USENIX.ML-D octor : Holistic Risk Assessment of Inference ",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-nguyen.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","31st USENIX Security Symposium is  sponsored by USENIX.FLAME: Taming Backdoors in Federated Learning Thien Duc Nguyen and Phillip Rieger, Technical University of Darmstadt;   Huili Chen, University of",def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-pan-exploring.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Exploring the Security Boundary of Data  Reconstruction via Neuron Exclusivity Analysis Xudong Pan, Mi Zhang, Yifan Yan, Jiaming Zhu, and Min Yang, Fudan University https://www.use",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-pan-hidden.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Hidden Trigger Backdoor Attack on NLP Models   via Linguistic Style Manipulation Xudong Pan, Mi Zhang, Beina Sheng, Jiaming Zhu, and Min Yang, Fudan University https://www.usenix.o",atk,Poisoning,DL,Text,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-pang-ren.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","31st USENIX Security Symposium is  sponsored by USENIX.On the Security Risks of AutoML Ren Pang and Zhaohan Xi, Pennsylvania State University; Shouling Ji,   Zhejiang University; Xiapu Luo, Hong Kong ",atk,Multiple,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-shan.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","Attacks in Neural Networks Shawn Shan, Arjun Nitin Bhagoji, Haitao Zheng,   and Ben Y. Zhao, University of Chicago https://www.usenix.org/conference/usenixsecurity22/presentation/shan",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-tang.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Mitigating Membership Inference Attacks by   Self-Distillation Through a Novel Ensemble Architecture Xinyu Tang, Saeed Mahloujifar, and Liwei Song, Princeton University;   Virat Sh",def,Privacy,DL,Images,YES,YES,NO,Black-box,Partial,NO,Low,Low,0,0,0,0,0,1,1
2022,USENIX,sec22-vaishnavi.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Transferring Adversarial Robustness Through  Robust Representation Matching Pratik Vaishnavi, Stony Brook University; Kevin Eykholt, IBM;   Amir Rahmati, Stony Brook University htt",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-xiang.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.PatchCleanser: Certifiably Robust Defense against  Adversarial Patches for Any Image Classifier Chong Xiang, Saeed Mahloujifar, and Prateek Mittal, Princeton University https://www",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-yan.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","sponsored by USENIX.Rolling Colors: Adversarial Laser Exploits  against Traffic Light Recognition Chen Yan, Zhejiang University; Zhijian Xu, Zhejiang University and   The Chinese University of Hong Ko",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-yuan-xiaoyong.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access to the Proceedings of the  31st USENIX Security Symposium is  sponsored by USENIX.Membership Inference Attacks and   Defenses in Neur",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-zhang-zhikun.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access to the Proceedings of the  31st USENIX Security Symposium is  sponsored by USENIX.Inference Attacks Against Graph Neural Networks Zhi",atk,Privacy,DL,Other,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22-zhou-ce.pdf,"This paper is included in the Proceedings of the  31st USENIX Security Symposium. August 10–12, 2022 • Boston, MA, USA 978-1-939133-31-1 Open access t","Estimation based Obstacle Avoidance in  Autonomous Systems Ce Zhou, Qiben Yan, and Yan Shi, Michigan State University;   Lichao Sun, Lehigh University https://www.usenix.org/conference/usenixsecurity2",atk,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2022,USENIX,sec22fall_mehnaz.pdf,"Are Your Sensitive Attributes Private? Novel Model Inversion Attribute Inference Attacks on Classiﬁcation Models Shagufta Mehnaz1, Sayanton V . Dibbo1","Novel Model Inversion Attribute Inference Attacks on Classiﬁcation Models Shagufta Mehnaz1, Sayanton V . Dibbo1, Ehsanul Kabir1, Ninghui Li2, and Elisa Bertino2 1Department of Computer Science, Dartmo",atk,Privacy,Both,Other,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2022,USENIX,sec22summer_arp.pdf,"Dos and Don'ts of Machine Learning in Computer Security Daniel Arp, Erwin Quiring†, Feargus Pendlebury‡ §, Alexander Warnecke†, Fabio Pierazzi‡, Chri","Technische Universität Berlin †Technische Universität Braunschweig ‡King’s College London ,kUniversity College London §Royal Holloway, University of London and The Alan Turing Institute ¶KASTEL Secur",def,,Both,Malware,YES,NO,NO,Black-box,,NO,,Low,0,0,0,0,1,1,2
2022,USENIX,sec22summer_hua.pdf,"Increasing Adversarial Uncertainty to Scale Private Similarity Testing Yiqing Hua1;2, Armin Namavari1;2, Kaishuo Cheng2, Mor Naaman1;2, Thomas Ristenp","Increasing Adversarial Uncertainty to Scale Private Similarity Testing Yiqing Hua1;2, Armin Namavari1;2, Kaishuo Cheng2, Mor Naaman1;2, Thomas Ristenpart1;2 1Cornell Tech2Cornell University Abstract S",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2022,USENIX,sec22summer_zhang-zhikun.pdf,Inference Attacks Against Graph Neural Networks Zhikun Zhang1Min Chen1*Michael Backes1Yun Shen2Yang Zhang1 1CISPA Helmholtz Center for Information Se,"1CISPA Helmholtz Center for Information Security 2Norton Research Group Abstract Graph is an important data representation ubiquitously ex- isting in the real world. However, analyzing the graph data ",atk,Privacy,DL,Other,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3616588.pdf,DE-FAKE: Detection and Attribution of Fake Images Generated by Text-to-Image Generation Models Zeyang Sha CISPA Helmholtz Center for Information Secur,"CISPA Helmholtz Center for Information Security Saarbrücken, Germany zeyang.sha@cispa.deZheng Li CISPA Helmholtz Center for Information Security Saarbrücken, Germany",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3616593.pdf,"DPMLBench: Holistic Evaluation of Differentially Private Machine Learning Chengkun Wei∗ Zhejiang University Hangzhou, China weichengkun@zju.edu.cnMing","Machine Learning Chengkun Wei∗ Zhejiang University Hangzhou, China weichengkun@zju.edu.cnMinghu Zhao∗",def,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3616617.pdf,"Narcissus : A Practical Clean-Label Backdoor Attack with Limited Information Yi Zeng∗ Virginia Tech Blacksburg, VA, USA yizeng@vt.eduMinzhou Pan∗ Virg","Virginia Tech Blacksburg, VA, USA yizeng@vt.eduMinzhou Pan∗ Virginia Tech Blacksburg, VA, USA",atk,Poisoning,DL,Images,YES,YES,NO,Gray-box,Partial,YES,Low,Low,1,0,0,0,0,1,2
2023,ACM,3576915.3616634.pdf,Privacy Leakage via Speech-induced Vibrations on Room Objects through Remote Sensing based on Phased-MIMO Cong Shi Rutgers University cs1421@scarletma,through Remote Sensing based on Phased-MIMO Cong Shi Rutgers University cs1421@scarletmail. rutgers.eduTianfang Zhang,atk,Privacy,DL,Audio,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3616652.pdf,"Stealing the Decoding Algorithms of Language Models Ali Naseh University of Massachusetts Amherst Amherst, Massachusetts, USA anaseh@cs.umass.eduKalpe","Stealing the Decoding Algorithms of Language Models Ali Naseh University of Massachusetts Amherst Amherst, Massachusetts, USA anaseh@cs.umass.eduKalpesh Krishna",atk,Evasion,DL,Text,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2023,ACM,3576915.3616653.pdf,"Stolen Risks of Models with Security Properties Yue Qin Indiana University Bloomington Bloomington, Indiana, USA qinyue@iu.eduZhuoqun Fu Tsinghua Univ","Stolen Risks of Models with Security Properties Yue Qin Indiana University Bloomington Bloomington, Indiana, USA qinyue@iu.eduZhuoqun Fu",both,Multiple,DL,Other,YES,YES,NO,Black-box,Partial,YES,High,Low,1,1,0,0,0,1,3
2023,ACM,3576915.3616679.pdf,Unsafe Diffusion: On the Generation of Unsafe Images and Hateful Memes From Text-To-Image Models Yiting Qu CISPA Helmholtz Center for Information Secu,"Information Security Saarbrücken, Germany yiting.qu@cispa.deXinyue Shen CISPA Helmholtz Center for Information Security",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3623082.pdf,"MDTD: A Multi-Domain Trojan Detector for Deep Neural Networks Arezoo Rajabi University of Washington Seattle, USA rajabia@uw.eduSurudhi Asokraj Univer","Deep Neural Networks Arezoo Rajabi University of Washington Seattle, USA rajabia@uw.eduSurudhi Asokraj",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3623093.pdf,Unforgeability in Stochastic Gradient Descent Teodora Baluta∗ National University of Singapore Singapore teobaluta@comp.nus.edu.sgIvica Nikolić∗ Natio,Unforgeability in Stochastic Gradient Descent Teodora Baluta∗ National University of Singapore Singapore teobaluta@comp.nus.edu.sgIvica Nikolić∗,def,,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3623100.pdf,Verifiable Learning for Robust Tree Ensembles Stefano Calzavara Università Ca’ Foscari Venezia stefano.calzavara@unive.itLorenzo Cazzaro Università Ca,Stefano Calzavara Università Ca’ Foscari Venezia stefano.calzavara@unive.itLorenzo Cazzaro Università Ca’ Foscari Venezia lorenzo.cazzaro@unive.it,def,Evasion,Traditional,Images,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,ACM,3576915.3623114.pdf,"Turning Privacy-preserving Mechanisms against Federated Learning Marco Arazzi University of Pavia Pavia, Italy marco.arazzi01@universitadipavia.itMaur","Learning Marco Arazzi University of Pavia Pavia, Italy marco.arazzi01@universitadipavia.itMauro Conti",atk,Poisoning,DL,Other,YES,YES,NO,Gray-box,Partial,YES,High,Low,1,1,0,0,0,1,3
2023,ACM,3576915.3623116.pdf,Stateful Defenses for Machine Learning Models Are Not Yet Secure Against Black-box Attacks Ryan Feng† rtfeng@umich.edu University of Michigan Ann Arbo,"Secure Against Black-box Attacks Ryan Feng† rtfeng@umich.edu University of Michigan Ann Arbor, Michigan, USAAshish Hooda†",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3623117.pdf,Efficient Query-Based Attack against ML-Based Android Malware Detection under Zero Knowledge Setting Ping He Zhejiang University gnip@zju.edu.cnYifan ,Detection under Zero Knowledge Setting Ping He Zhejiang University gnip@zju.edu.cnYifan Xia Zhejiang University,atk,Evasion,DL,Malware,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,ACM,3576915.3623120.pdf,Protecting Intellectual Property of Large Language Model-Based Code Generation APIs via Watermarks Zongjie Li Hong Kong University of Science and Tech,"Code Generation APIs via Watermarks Zongjie Li Hong Kong University of Science and Technology Hong Kong, China zligo@cse.ust.hkChaozheng Wang",def,,DL,Other,YES,YES,NO,Gray-box,,NO,Low,Low,0,0,0,0,0,1,1
2023,ACM,3576915.3623134.pdf,martFL: Enabling Utility-Driven Data Marketplace with a Robust and Verifiable Federated Learning Architecture Qi Li Tsinghua University & Zhongguancun,and Verifiable Federated Learning Architecture Qi Li Tsinghua University & Zhongguancun Laboratory li-q20@mails.tsinghua.edu.cnZhuotao Liu∗ Tsinghua University & Zhongguancun Laboratory,def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2023,ACM,3576915.3623173.pdf,Devil in Disguise: Breaching Graph Neural Networks Privacy through Infiltration Lingshuo Meng Zhejiang University emeng@zju.edu.cnYijie Bai Zhejiang U,through Infiltration Lingshuo Meng Zhejiang University emeng@zju.edu.cnYijie Bai Zhejiang University,atk,Privacy,DL,Other,YES,YES,NO,Black-box,,YES,High,Low,1,1,0,0,0,1,3
2023,ACM,3576915.3623175.pdf,"Large Language Models for Code: Security Hardening and Adversarial Testing Jingxuan He ETH Zurich, Switzerland jingxuan.he@inf.ethz.chMartin Vechev ET","Jingxuan He ETH Zurich, Switzerland jingxuan.he@inf.ethz.chMartin Vechev ETH Zurich, Switzerland martin.vechev@inf.ethz.ch",def,,DL,Other,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
